0.1, -0.3, 3.0, 1.2, 6.0, -2.0, 0.9, 1.1, 0.6, -3.4, 2.3, -3.6, 1.0, -0.6, -4.3, -2.6, -4.9, -3.5
parameter ends

state | action | reward
[1.73] | 1 | -0.5
2.0146403891756175 | 1 | -0.5
2.6032509417045118 | 1 | -0.5
3.723656676622179 | 1 | -0.5
6.156373919815722 | 1 | -0.5
6.041600272445955 | 1 | -0.5
6.155424658624614 | 1 | -0.5
6.535151163553354 | 1 | -0.5
2.08906309511809 | 1 | -0.5
1.634170188030044 | 1 | -0.5
1.3060538587313364 | 1 | -0.5
1.1079910895797571 | 1 | -0.5
1.0711023257171592 | 1 | -0.5
1.1012060222883922 | 1 | -0.5
1.158999500843544 | 1 | -0.5
1.2321144375233 | 1 | -0.5
1.430747863484746 | 1 | -0.5
1.9146780816901332 | 1 | -0.5
2.708400744921946 | 1 | -0.5
4.855314618027624 | 1 | -0.5
5.051156667319225 | 1 | -0.5
5.113275199902461 | 1 | -0.5
5.340416019901929 | 1 | -0.5
5.944085109118016 | 1 | -0.5
2.2102821041548375 | 1 | -0.5
1.8019904767936639 | 1 | -0.5
1.6008815053626393 | 1 | -0.5
1.4601103006004645 | 1 | -0.5
1.4589638155786993 | 1 | -0.5
1.499843690619716 | 1 | -0.5
1.6464977217995633 | 1 | -0.5
1.8610290692211031 | 1 | -0.5
2.185833661739384 | 1 | -0.5
2.802299395140316 | 1 | -0.5
4.116062892982779 | 1 | -0.5
6.103120614504943 | 1 | -0.5
5.98470221125829 | 1 | -0.5
6.075020750997653 | 1 | -0.5
6.34107089451447 | 1 | -0.5
2.2051328817266813 | 1 | -0.5
1.7042813060635031 | 1 | -0.5
1.4095735029401761 | 1 | -0.5
1.2058644993687186 | 1 | -0.5
1.1194139826067744 | 1 | -0.5
1.0681285907252256 | 1 | -0.5
1.0755459830799854 | 1 | -0.5
1.0948903438317674 | 1 | -0.5
1.2750230542784045 | 1 | -0.5
1.5596610888757423 | 1 | -0.5
2.0247787164865705 | 1 | -0.5
3.2775459596411785 | 1 | -0.5
5.265297503718305 | 1 | -0.5
5.138545105138061 | 1 | -0.5
5.345586194522432 | 1 | -0.5
5.719304598893315 | 1 | -0.5
6.338671205554772 | 1 | -0.5
2.3468026639041724 | 1 | -0.5
1.9241630614741083 | 1 | -0.5
1.72793096127974 | 1 | -0.5
1.6135761936543056 | 1 | -0.5
