0.6, 0.0, 2.4, 0.9, 6.0, -1.6, 0.0, 0.4, 0.9, -3.7, 2.5, -4.2, 1.5, -0.7, -5.0, -2.8, -4.8, -2.8
parameter ends

state | action | reward
[5.71] | 0 | 5.0
5.709820153328881 | 0 | 5.0
5.699322448498565 | 0 | 5.0
5.751850379321015 | 0 | 5.0
5.752542219651194 | 0 | 5.0
5.750349920428922 | 0 | -200.0
[2.27] | 1 | -0.5
3.0938373466871076 | 1 | -0.5
4.7538648720889425 | 1 | -0.5
11.050322395252499 | 0 | 5.0
11.035531513045873 | 0 | 5.0
11.006030733941806 | 0 | 5.0
11.00216020684429 | 0 | 5.0
10.980370238284388 | 0 | 5.0
10.948216028626902 | 0 | -200.0
[7.21] | 1 | -0.5
4.801733674712433 | 1 | -0.5
3.731867211971937 | 1 | -0.5
2.9956631130918705 | 1 | -0.5
2.629374047449569 | 1 | -0.5
2.4383396307595535 | 1 | -0.5
2.3653498711395478 | 0 | 5.0
2.3740727520508784 | 0 | 5.0
2.365617217574989 | 0 | 5.0
2.366673696145213 | 0 | 5.0
2.2976944540433206 | 0 | -200.0
[7.39] | 0 | 5.0
7.265727296074666 | 0 | 5.0
6.762652459793916 | 0 | 5.0
4.784849411048315 | 0 | 5.0
4.032864034742807 | 0 | 5.0
3.274775224897012 | 0 | -200.0
[1.51] | 1 | -0.5
1.535328354693454 | 1 | -0.5
1.566236637860061 | 1 | -0.5
1.7177556451541967 | 1 | -0.5
1.9097691742097764 | 1 | -0.5
2.4854610970490487 | 1 | -0.5
6.652323525820283 | 1 | -0.5
6.107772167176155 | 1 | -0.5
5.928545940474593 | 1 | -0.5
5.994978430221899 | 1 | -0.5
4.505745463589706 | 1 | -0.5
2.6797205926824854 | 1 | -0.5
1.8808451427753023 | 1 | -0.5
1.6056039574960832 | 1 | -0.5
1.370622081201602 | 1 | -0.5
1.2141138465341272 | 1 | -0.5
1.1450062686208087 | 1 | -0.5
1.117186950020575 | 1 | -0.5
1.1350419695618448 | 1 | -0.5
1.2218075729334785 | 1 | -0.5
1.4373404320353018 | 1 | -0.5
1.803630088741822 | 1 | -0.5
2.4746774116599197 | 1 | -0.5
4.360792287289895 | 1 | -0.5
5.157139640386166 | 1 | -0.5
5.162738012973191 | 1 | -0.5
5.33774951443509 | 1 | -0.5
5.695125881904422 | 1 | -0.5
2.6159432967410017 | 1 | -0.5
2.0244643334825816 | 1 | -0.5
1.7202317385517407 | 1 | -0.5
1.501794667350266 | 1 | -0.5
1.4312923430390123 | 1 | -0.5
1.3873352671810932 | 1 | -0.5
1.4237479251010308 | 1 | -0.5
1.5020328913379255 | 1 | -0.5
1.6616723967982054 | 1 | -0.5
1.938469512346239 | 1 | -0.5
2.3922264109947284 | 1 | -0.5
6.607439490481589 | 1 | -0.5
6.119269633269312 | 1 | -0.5
5.8427950511392694 | 1 | -0.5
5.9199635420804 | 1 | -0.5
4.462251252631529 | 1 | -0.5
2.5283569257166967 | 1 | -0.5
1.9466246355256869 | 1 | -0.5
1.4760510785047063 | 1 | -0.5
1.3043922769470928 | 1 | -0.5
1.194439594920929 | 1 | -0.5
1.0753826014348187 | 1 | -0.5
1.1359731188376117 | 1 | -0.5
1.1055230467824975 | 1 | -0.5
1.260115047171319 | 1 | -0.5
1.4479220449722314 | 1 | -0.5
1.7432870161052783 | 1 | -0.5
2.3468294938989107 | 1 | -0.5
3.736496960518796 | 1 | -0.5
5.299961664321434 | 1 | -0.5
5.236152060970757 | 1 | -0.5
5.452461198288379 | 1 | -0.5
5.94460993801184 | 1 | -0.5
2.558874056956665 | 1 | -0.5
2.044788463434528 | 1 | -0.5
1.7079271381090644 | 1 | -0.5
1.6056178246105772 | 1 | -0.5
1.5535280263173183 | 1 | -0.5
1.5126957159847991 | 1 | -0.5
1.6164831530741757 | 1 | -0.5
1.7489033862158765 | 1 | -0.5
1.9411418197168433 | 1 | -0.5
2.3210291221270762 | 1 | -0.5
2.9616200729928033 | 1 | -0.5
6.229750299395928 | 1 | -0.5
5.918413227248939 | 1 | -0.5
5.884333072921529 | 1 | -0.5
4.466220164748577 | 1 | -0.5
2.7416353615951374 | 1 | -0.5
1.9830202431777564 | 1 | -0.5
1.509151560510647 | 1 | -0.5
1.312253235268751 | 1 | -0.5
1.1473754838649326 | 1 | -0.5
1.124323861981219 | 1 | -0.5
1.1052568290083786 | 1 | -0.5
1.1316651492014402 | 1 | -0.5
1.277774950808222 | 1 | -0.5
1.4693297797422118 | 1 | -0.5
1.8668527457400939 | 1 | -0.5
2.4932850318410007 | 1 | -0.5
4.534078612353653 | 1 | -0.5
5.294961639225973 | 1 | -0.5
5.318261352955442 | 1 | -0.5
5.555062067143705 | 1 | -0.5
6.104909517674308 | 1 | -0.5
2.475951493715962 | 1 | -0.5
1.9643789293308704 | 1 | -0.5
1.7104618647470313 | 1 | -0.5
1.6257618386820734 | 1 | -0.5
1.5745405991007864 | 1 | -0.5
1.5799455950892318 | 1 | -0.5
1.6933585765827102 | 1 | -0.5
1.8715306791795998 | 1 | -0.5
2.2767598662437254 | 1 | -0.5
2.835996541172981 | 1 | -0.5
6.493163471095493 | 1 | -0.5
6.045398494280876 | 1 | -0.5
5.88413686487855 | 1 | -0.5
5.891933065886456 | 1 | -0.5
3.4820198444387507 | 1 | -0.5
2.2429212794462177 | 1 | -0.5
1.63219386115987 | 1 | -0.5
1.311631010787832 | 1 | -0.5
1.1864961519290467 | 1 | -0.5
1.101871446020172 | 1 | -0.5
1.0657114441979179 | 1 | -0.5
1.0979940870872789 | 1 | -0.5
1.1287082999673215 | 1 | -0.5
1.2825702879192074 | 1 | -0.5
1.597454373853192 | 1 | -0.5
2.0012405155901276 | 1 | -0.5
2.783830618502775 | 1 | -0.5
4.729967246065407 | 1 | -0.5
5.209878381148395 | 1 | -0.5
5.241972926205426 | 1 | -0.5
5.532481732757598 | 1 | -0.5
6.075808166291157 | 1 | -0.5
2.4780894492816232 | 1 | -0.5
2.046234067315622 | 1 | -0.5
1.732777241164296 | 1 | -0.5
1.5917913404238941 | 1 | -0.5
1.587670259950951 | 1 | -0.5
1.6356498492531197 | 1 | -0.5
1.7579184233164067 | 1 | -0.5
1.9774867281658632 | 1 | -0.5
2.4186193264362923 | 1 | -0.5
3.1769967088730997 | 1 | -0.5
6.34897471251762 | 1 | -0.5
6.008141774191709 | 1 | -0.5
5.936530904828724 | 1 | -0.5
6.009339240220645 | 1 | -0.5
2.9156239022797896 | 1 | -0.5
1.8820621544618208 | 1 | -0.5
1.4545821932345737 | 1 | -0.5
1.2148827535704285 | 1 | -0.5
1.0287813108738664 | 1 | -0.5
0.9804388484126954 | 1 | -0.5
0.9623168871416808 | 1 | -0.5
1.0288818113104756 | 1 | -0.5
1.1314503068083852 | 1 | -0.5
1.3019398567214913 | 1 | -0.5
1.6555773274364283 | 1 | -0.5
2.2304454564494676 | 1 | -0.5
3.8326743085559944 | 1 | -0.5
5.187548321040559 | 1 | -0.5
5.210251179415774 | 1 | -0.5
5.481242395214618 | 1 | -0.5
5.992887383654228 | 1 | -0.5
2.541772765837077 | 1 | -0.5
1.9972453037422904 | 1 | -0.5
1.7261762874152518 | 1 | -0.5
1.5543144069439823 | 1 | -0.5
1.5350278005583744 | 1 | -0.5
1.5841278594002608 | 1 | -0.5
1.6595501724560255 | 1 | -0.5
1.802920379040741 | 1 | -0.5
2.117241463547631 | 1 | -0.5
2.7493012666791445 | 1 | -0.5
6.592179333172685 | 1 | -0.5
6.101754358228408 | 1 | -0.5
5.8996283210139735 | 1 | -0.5
5.986847644772682 | 1 | -0.5
3.8529733216010196 | 1 | -0.5
2.4517760858192448 | 1 | -0.5
1.7234069789434623 | 1 | -0.5
1.4224334100661522 | 1 | -0.5
1.2200769090935868 | 1 | -0.5
1.1779644567500864 | 1 | -0.5
1.1024333357472804 | 1 | -0.5
1.0463341192752025 | 1 | -0.5
1.1674998843638904 | 1 | -0.5
1.2977435279767784 | 1 | -0.5
1.532559623678836 | 1 | -0.5
1.988208840060454 | 1 | -0.5
2.8569167470339916 | 1 | -0.5
5.1421448754824866 | 1 | -0.5
5.162185944467135 | 1 | -0.5
5.203078229506078 | 1 | -0.5
5.51493820440252 | 1 | -0.5
6.131626552596697 | 1 | -0.5
2.1202204149104524 | 1 | -0.5
1.8425674419925 | 1 | -0.5
1.627969848197673 | 1 | -0.5
1.5082927164128657 | 1 | -0.5
1.4857481439609703 | 1 | -0.5
1.5510986436948664 | 1 | -0.5
1.7002919950920354 | 1 | -0.5
1.9588761253331144 | 1 | -0.5
2.3491542622515 | 1 | -0.5
3.0002383551552754 | 1 | -0.5
6.364375517593525 | 1 | -0.5
6.0220905108517915 | 1 | -0.5
5.9990620846499825 | 1 | -0.5
4.919897427594209 | 1 | -0.5
2.753821013428817 | 1 | -0.5
2.03815711566911 | 1 | -0.5
1.5263850571362512 | 1 | -0.5
1.3268252775057332 | 1 | -0.5
1.1953680007524565 | 1 | -0.5
1.1250319014304784 | 1 | -0.5
1.129336496554135 | 1 | -0.5
1.1581609367729437 | 1 | -0.5
1.335229234126526 | 1 | -0.5
1.6105446875680272 | 1 | -0.5
2.023361117178855 | 1 | -0.5
3.027186497943132 | 1 | -0.5
5.343790927822695 | 1 | -0.5
5.203768681584503 | 1 | -0.5
5.325717911976614 | 1 | -0.5
5.784295730455612 | 1 | -0.5
2.702033800173573 | 1 | -0.5
2.136196206612475 | 1 | -0.5
1.8437272102002122 | 1 | -0.5
1.6176559941670823 | 1 | -0.5
1.524830597921749 | 1 | -0.5
1.4923930492541624 | 1 | -0.5
1.5619404731551882 | 1 | -0.5
1.6252981452109634 | 1 | -0.5
1.863109880137663 | 1 | -0.5
2.247337297477735 | 1 | -0.5
3.1603623488656343 | 1 | -0.5
6.219040207627853 | 1 | -0.5
5.962125233910456 | 1 | -0.5
5.877229353085148 | 1 | -0.5
4.711609186833045 | 1 | -0.5
2.7640772201342036 | 1 | -0.5
1.9044206902106913 | 1 | -0.5
1.4484550624069346 | 1 | -0.5
1.2577167901162287 | 1 | -0.5
1.127717599043952 | 1 | -0.5
1.0570809042139764 | 1 | -0.5
1.0852144217181923 | 1 | -0.5
1.0767763672374628 | 1 | -0.5
1.2005420327578344 | 1 | -0.5
1.3863382922268501 | 1 | -0.5
1.60299056483056 | 1 | -0.5
2.345643705966339 | 1 | -0.5
4.328838181293772 | 1 | -0.5
5.336221407492793 | 1 | -0.5
5.392334396245274 | 1 | -0.5
5.670138881811547 | 1 | -0.5
6.254816918373705 | 1 | -0.5
2.4718718817553373 | 1 | -0.5
