-0.2, 0.1, 2.1, -1.3, -2.8, 4.8, 2.2, 0.2, -3.6, -1.4, 2.5, -1.8, -1.4, -2.2, 5.4, 2.0, -1.0, -2.0
parameter ends

state | action | reward
[1.63] | 2 | -0.5
1.5309944121063295 | 0 | 5.0
1.5929982859207814 | 0 | 5.0
1.676626894374318 | 2 | -0.5
1.6220322954883652 | 0 | 5.0
1.6199016861715265 | 0 | 5.0
1.6355835646407169 | 0 | 5.0
1.6089550357857805 | 0 | 5.0
1.5936377495165912 | 2 | -0.5
1.6320913631954013 | 0 | 5.0
1.6235558305530418 | 0 | 5.0
1.5810532200765999 | 0 | 5.0
1.572198179593497 | 2 | -0.5
1.591301917009763 | 0 | 5.0
1.5747151081471888 | 0 | 5.0
1.513894159860342 | 2 | -0.5
1.6029128419657082 | 1 | -0.5
1.4518079829570114 | 2 | -0.5
1.6282714114086214 | 0 | 5.0
1.4808140856395018 | 1 | -0.5
1.3318629596888878 | 2 | -0.5
1.470088276458676 | 2 | -0.5
1.6492204502131136 | 0 | 5.0
1.4909526599100182 | 0 | 5.0
1.277704152669443 | 2 | -0.5
1.6517058793317216 | 0 | 5.0
1.396990928662893 | 0 | 5.0
1.17115849668597 | 0 | 5.0
0.9422811936984343 | 2 | -0.5
1.197246061830438 | 0 | 5.0
0.7648986277753522 | 0 | 5.0
0.5330101735559487 | 0 | 5.0
0.6566757816178539 | 0 | 5.0
0.6884209763230855 | 0 | 5.0
0.7195003688799211 | 0 | 5.0
0.7817155092235071 | 0 | 5.0
0.8588601013283413 | 0 | 5.0
0.9259967589091463 | 0 | 5.0
0.9963279833925809 | 0 | 5.0
1.0443042387132095 | 0 | 5.0
1.1165533877437592 | 0 | 5.0
1.194826297994351 | 0 | 5.0
1.2275101716298629 | 0 | 5.0
1.3217303608206437 | 0 | 5.0
1.3295022872014954 | 0 | 5.0
1.415913734707944 | 0 | 5.0
1.4348988255879729 | 0 | 5.0
1.4880940703724543 | 0 | 5.0
1.5843794574242318 | 2 | -0.5
1.5122755404132624 | 0 | 5.0
1.523872878536859 | 0 | 5.0
1.551340664012568 | 0 | 5.0
1.552038555656923 | 0 | 5.0
1.6240613909895163 | 2 | -0.5
1.5907790607772134 | 0 | 5.0
1.5595482840973887 | 0 | 5.0
1.60089458849986 | 0 | 5.0
1.5053065382157937 | 2 | -0.5
1.6131461323552279 | 0 | 5.0
1.541057676432657 | 0 | 5.0
1.470630518313554 | 2 | -0.5
1.6029506384358003 | 1 | -0.5
