-0.2, 0.1, 2.1, -1.3, -2.8, 4.8, 2.2, 0.2, -3.6, -1.4, 2.5, -1.8, -1.4, -2.2, 5.4, 0.8, 1.8, -8.2
parameter ends

state | action | reward
[2.02] | 2 | -0.5
2.6384757529280725 | 2 | -0.5
3.5109063240978027 | 2 | -0.5
7.12706811173831 | 2 | -0.5
16.384840076235086 | 2 | -0.5
8.95437989447599 | 2 | -0.5
4.1883093691131075 | 2 | -0.5
3.036307886935484 | 2 | -0.5
2.3958617455774767 | 2 | -0.5
2.0782316594983774 | 2 | -0.5
1.9506174365987703 | 2 | -0.5
1.876531403350229 | 0 | 5.0
1.8968290417007254 | 0 | 5.0
1.8770524602117526 | 0 | 5.0
1.953357488917658 | 0 | 5.0
1.9315645583989411 | 0 | 5.0
1.932884339617753 | 0 | 5.0
1.9521562523770375 | 0 | 5.0
1.9880536077676048 | 0 | 5.0
2.024368703794821 | 0 | 5.0
1.977580257453439 | 0 | 5.0
1.9825348567572882 | 0 | 5.0
1.9820099498609767 | 0 | 5.0
1.9959719939405614 | 0 | 5.0
2.022052835093299 | 0 | 5.0
1.9910927845194801 | 0 | 5.0
1.9432184570115638 | 0 | 5.0
1.9281305455005215 | 0 | 5.0
1.9453952299733426 | 0 | 5.0
1.9522685838781515 | 0 | 5.0
1.9876300572923893 | 0 | 5.0
1.9912065564409784 | 0 | 5.0
2.0212081982600183 | 0 | 5.0
2.0147750831156928 | 0 | 5.0
2.0821247146722346 | 0 | 5.0
2.073713147785079 | 0 | 5.0
2.057243643822871 | 0 | 5.0
2.097520936437439 | 0 | 5.0
2.099527165324738 | 0 | 5.0
2.1006300089927836 | 0 | 5.0
2.126637517575301 | 0 | 5.0
2.180670218864251 | 0 | 5.0
2.200265434099001 | 0 | 5.0
2.224508002823694 | 0 | 5.0
2.2234857810716453 | 0 | 5.0
2.2367631504963916 | 0 | 5.0
2.25198170556056 | 0 | 5.0
2.280398920180407 | 0 | 5.0
2.314944465274316 | 0 | 5.0
2.3464875062740647 | 0 | 5.0
2.37072726505757 | 0 | 5.0
2.365115616303065 | 0 | 5.0
2.4246429491873758 | 0 | 5.0
2.4545840474940013 | 0 | 5.0
2.478429120402871 | 0 | 5.0
2.4723265345721326 | 0 | 5.0
2.4865779616240826 | 0 | 5.0
2.471861174848992 | 0 | 5.0
2.4748376898358457 | 0 | 5.0
2.5191438223467184 | 0 | 5.0
2.53006078044519 | 0 | 5.0
2.5148365476132213 | 0 | 5.0
2.523112959127392 | 0 | 5.0
