1.8, 1.1, 4.0, -0.3, -1.8, 6.0, 3.2, 1.2, -2.6, -0.4, 3.5, -0.8, -0.4, -1.2, 6.0, 5.0, 5.0, -5.0
parameter ends

state | action | reward
[1.73] | 1 | -0.5
1.5392925969193763 | 1 | -0.5
1.483205726260478 | 0 | 5.0
1.4165498612965934 | 0 | 5.0
1.4298385475567708 | 0 | 5.0
1.39062737480049 | 0 | 5.0
1.3213518265453217 | 0 | 5.0
1.3229320216708271 | 0 | 5.0
1.2876357835060455 | 0 | 5.0
1.2324781003147691 | 0 | 5.0
1.2417565923443559 | 0 | 5.0
1.219222631686334 | 0 | 5.0
1.1995666936627492 | 0 | 5.0
1.169091096529044 | 0 | 5.0
1.1268664749090933 | 1 | -0.5
1.1024177722790511 | 0 | 5.0
1.12924174921741 | 0 | 5.0
1.092466242513003 | 0 | 5.0
1.09631930451382 | 0 | 5.0
1.059869959454449 | 1 | -0.5
1.1068040690413317 | 0 | 5.0
1.1240879000055812 | 0 | 5.0
1.1401424152746504 | 0 | 5.0
1.1640848085558024 | 1 | -0.5
1.2316327799377282 | 0 | 5.0
1.268414604349747 | 0 | 5.0
1.3671583613792102 | 0 | 5.0
1.416278473552775 | 1 | -0.5
1.5648191736654238 | 2 | -0.5
1.4771822571283555 | 1 | -0.5
1.5634850283998616 | 2 | -0.5
1.4351611660961279 | 1 | -0.5
1.7021145976762369 | 2 | -0.5
1.5341784328369479 | 1 | -0.5
1.6136691873131028 | 2 | -0.5
1.4974913329524706 | 1 | -0.5
1.6113981191183309 | 1 | -0.5
1.9071208910140434 | 2 | -0.5
1.7371819550377687 | 1 | -0.5
2.0510128546743243 | 2 | -0.5
1.8116320920092825 | 1 | -0.5
2.1054915192983517 | 2 | -0.5
1.8378084678768438 | 1 | -0.5
2.1241773059622764 | 2 | -0.5
1.878091366839768 | 1 | -0.5
2.2342979308307527 | 1 | -0.5
2.7443669157716126 | 0 | 5.0
2.9352430622597705 | 0 | 5.0
3.1211728051976597 | 0 | 5.0
3.3086750051663376 | 1 | -0.5
2.9239823055666663 | 0 | 5.0
2.859234574720996 | 0 | 5.0
2.7633926129069355 | 0 | 5.0
2.5549736462631754 | 0 | 5.0
2.480952900701282 | 0 | 5.0
2.3573147682849163 | 0 | 5.0
2.276064245032384 | 0 | 5.0
2.163774861673137 | 1 | -0.5
1.935152937593805 | 0 | 5.0
1.9022032352054794 | 0 | 5.0
1.894358909460182 | 0 | 5.0
1.7948697956814434 | 0 | 5.0
1.7573777642147814 | 0 | 5.0
1.6875497378057982 | 0 | 5.0
1.614046224744795 | 0 | 5.0
1.5692908108908592 | 0 | 5.0
1.5155005876079284 | 0 | 5.0
1.4540752971464277 | 0 | 5.0
1.4210142794616143 | 0 | 5.0
1.275154898520716 | 0 | 5.0
1.2165535211527723 | 0 | 5.0
1.1728393522702028 | 1 | -0.5
1.105215128710154 | 0 | 5.0
1.0582837088219799 | 0 | 5.0
1.0506541406223837 | 0 | 5.0
1.0581367008107845 | 0 | 5.0
1.0079208643513942 | 0 | 5.0
1.0031798416982602 | 0 | 5.0
1.0450899756753407 | 2 | -0.5
1.0724048028575193 | 1 | -0.5
1.0010846543058673 | 2 | -0.5
1.0426109777448196 | 1 | -0.5
1.0007063734799613 | 2 | -0.5
1.003506468151581 | 1 | -0.5
0.9594100051697872 | 2 | -0.5
0.9986204555559797 | 1 | -0.5
1.0280193612957247 | 2 | -0.5
1.0149303728106966 | 2 | -0.5
1.0716645362342392 | 1 | -0.5
0.9812553765034543 | 2 | -0.5
1.022833425241629 | 1 | -0.5
1.0111271522086163 | 2 | -0.5
1.0122842753436423 | 1 | -0.5
0.9482598298762879 | 2 | -0.5
0.9605976786673277 | 1 | -0.5
0.9225876773859478 | 2 | -0.5
0.9633615860083328 | 1 | -0.5
0.9198971166243175 | 2 | -0.5
0.9797184633455381 | 2 | -0.5
1.0851833189794 | 1 | -0.5
0.9338688946087579 | 2 | -0.5
0.9760929606404002 | 1 | -0.5
0.8489854704717487 | 2 | -0.5
0.9277910716225755 | 2 | -0.5
1.1439460828204193 | 0 | 5.0
0.9065610504377261 | 2 | -0.5
1.0751963984727015 | 0 | 5.0
0.7739641912704203 | 0 | 5.0
0.4581619812711125 | 0 | 5.0
0.46168618278028517 | 2 | -0.5
0.488338915557002 | 0 | 5.0
0.5490569524923612 | 0 | 5.0
0.6228946323451345 | 0 | 5.0
0.7443296203184259 | 0 | 5.0
0.8071285432168734 | 0 | 5.0
0.9168271740316407 | 0 | 5.0
1.0145948147849655 | 0 | 5.0
1.062475882600721 | 0 | 5.0
1.1345410988032238 | 0 | 5.0
1.2078807356369654 | 0 | 5.0
1.3321543457540017 | 0 | 5.0
1.396562026954629 | 0 | 5.0
1.5026441777294024 | 2 | -0.5
1.4237648905007667 | 0 | 5.0
1.4865596590260972 | 0 | 5.0
1.5505174739236571 | 0 | 5.0
1.5073989192624113 | 0 | 5.0
1.5916543975637547 | 0 | 5.0
1.57848421228287 | 0 | 5.0
1.6365806938002938 | 0 | 5.0
1.6894634462331604 | 0 | 5.0
1.7417087417303427 | 0 | 5.0
1.746576414662535 | 0 | 5.0
1.7939562080467435 | 0 | 5.0
1.8099263676776365 | 0 | 5.0
1.823106102750944 | 0 | 5.0
1.8903719191911945 | 1 | -0.5
1.9601666607717447 | 2 | -0.5
1.8865666762052018 | 1 | -0.5
1.9444697769490382 | 2 | -0.5
1.8584396192242025 | 1 | -0.5
1.9385256084445939 | 2 | -0.5
1.8817784511184328 | 1 | -0.5
