-2.3, 2.2, -6.0, 4.2, -3.3, -2.5, 0.2, 4.6, 5.9, 5.7, 5.4, -1.8, 2.6, -1.7, 0.7, 0.8, -0.5, 4.3
parameter ends

state | action | reward
[-0.02] | [-1.56  3.95] | 0.02621740896137471
0.009149366368467287 | [-9.3  -0.76] | 0.022681675836148073
0.08186098971826955 | [-9.75 -4.18] | 0.1298863951247731
0.16630323897106322 | [-9.05 -6.11] | 0.30026882364449964
0.2569874101112659 | [-7.98 -7.06] | 0.4899776194321366
0.3513216647099684 | [-6.56 -7.22] | 0.6694282729022792
0.4471015545807516 | [-4.89 -6.8 ] | 0.8237547554146584
0.5426799624854094 | [-3.1  -6.02] | 0.9488133869512225
0.6369767257380309 | [-1.27 -5.02] | 1.045969428271258
0.7293772587276676 | [ 0.53 -3.93] | 0.8728276536249584
0.7970765026664731 | [ 4.97 -2.58] | 0.3230131596068946
0.8175785662176464 | [ 8.93 -1.48] | -0.39416133351503607
0.7880129779513723 | [1.20e+01 2.87e-03] | -0.9417870761950552
0.7208643479183828 | [13.1   3.25] | -1.0646567023214901
0.6381787608590679 | [12.79  7.21] | -0.9730527729990047
0.5496027026220212 | [12.79 10.53] | -0.8372955192573036
0.45623992256305856 | [12.74 13.62] | -0.6576882181226698
0.35939117967196094 | [12.51 16.52] | -0.454238098579181
0.2599304766422947 | [12.02 19.12] | -0.23978218695502745
0.1586194236000541 | [11.22 21.38] | -0.021861594982182306
0.056201014522787654 | [10.15 23.28] | 0.19372956249084056
-0.04665188418878585 | [ 8.83 24.83] | 0.4020762229370225
-0.14936971826058687 | [ 7.31 26.03] | 0.5989262244974352
-0.2514752361663566 | [ 5.63 26.89] | 0.7804592688938046
-0.3525515967325414 | [ 3.82 27.4 ] | 0.942880840556805
-0.45222773035340863 | [ 1.92 27.58] | 1.0821724854260928
-0.5502041651084916 | [-1.25e-02  2.74e+01] | 1.115604981646417
-0.6332109439772318 | [-3.7 24.5] | 0.9149714035841128
-0.6797741687645883 | [-8.36 18.61] | 0.4802589729586797
-0.6807811102583061 | [-12.15  11.38] | -0.0768450903123022
-0.6362363240814672 | [-15.52   3.26] | -0.6018006199132124
-0.5513334566533343 | [-18.48  -4.26] | -0.7435315317210908
-0.45213494110054636 | [-16.96  -7.31] | -0.5701271972593198
-0.35472366807418615 | [-16.07  -8.99] | -0.3761943286417093
-0.2571500792043616 | [-15.32 -10.07] | -0.1617084494478657
-0.1585545286669513 | [-14.5  -10.75] | 0.06104085965448636
-0.05848234958474634 | [-13.47 -11.06] | 0.2842195357560033
0.04294157903267774 | [-12.17 -11.01] | 0.5025315530053677
0.14524374951122407 | [-10.62 -10.64] | 0.7111779515865075
0.2478719361377681 | [ -8.87 -10.  ] | 0.9058607107070155
0.3503183394533817 | [-6.96 -9.15] | 1.0827380066474166
0.4521356112320318 | [-4.94 -8.12] | 1.2381954119853409
0.5529134554212602 | [-2.83 -6.97] | 1.3685514834737358
0.6522794163523752 | [-0.69 -5.73] | 1.4376003554590067
0.7459206646548469 | [ 1.91 -4.26] | 1.230670390357094
0.8096746463717736 | [ 6.55 -2.51] | 0.7084095758384101
0.8275494525417869 | [ 9.91 -1.23] | 0.046292513201729404
0.800316971809532 | [12.61  0.27] | -0.5104215796651762
0.7376212359723207 | [13.02  3.72] | -0.6944719066988205
0.6586662974591464 | [12.56  7.51] | -0.6691442358688827
0.572130803639605 | [12.4  10.73] | -0.56974465730518
0.4803910224160048 | [12.19 13.71] | -0.42297363231889573
0.3852611764125586 | [11.81 16.36] | -0.2554748951044172
0.28784907039158897 | [11.17 18.6 ] | -0.08026442134483411
0.18905425234804754 | [10.28 20.42] | 0.09555516397918846
0.08968753691949607 | [ 9.15 21.85] | 0.2667072889577879
-0.009572761910172846 | [ 7.84 22.89] | 0.42896533769980233
-0.10820450513881286 | [ 6.38 23.61] | 0.5790720487901521
-0.20581772208079868 | [ 4.83 24.01] | 0.7145601526341051
-0.30211764225171506 | [ 3.21 24.15] | 0.8335983693993853
-0.39690967542630806 | [ 1.58 24.03] | 0.9353620226993983
-0.4900828075153667 | [-0.04 23.71] | 0.9035399585082868
-0.5650342662543418 | [-4.19 19.82] | 0.577247108892116
-0.5956653694490008 | [-9.67 12.2 ] | 0.01867384421251879
-0.572220364670053 | [-14.01   3.63] | -0.5442990713143457
-0.5011351854532923 | [-17.44  -4.37] | -0.7067303390234331
-0.410929122632614 | [-16.17  -7.35] | -0.5469075826974937
-0.31907147685589665 | [-15.55  -9.24] | -0.36703598607216026
-0.2243178180877468 | [-15.04 -10.53] | -0.16007396228499815
-0.12661570108739476 | [-14.43 -11.39] | 0.06270006252171587
-0.026273113057817668 | [-13.52 -11.81] | 0.2910010275698319
0.07604679537638412 | [-12.26 -11.83] | 0.5174974518384068
0.17959075646324754 | [-10.71 -11.49] | 0.7366953640173292
0.2837223788161651 | [ -8.92 -10.87] | 0.9444366720190561
0.3879512245685991 | [ -6.96 -10.02] | 1.1371531219607598
0.49187996610329054 | [-4.86 -8.99] | 1.3112052554222378
0.5951432532554773 | [-2.66 -7.82] | 1.46226366023264
0.6973736439236776 | [-0.4  -6.55] | 1.5279635970613175
0.7911839374912674 | [ 2.61 -4.93] | 1.345104801324105
0.8559855573872057 | [ 6.64 -3.35] | 0.9011104978852256
0.8800759084101545 | [ 9.61 -2.24] | 0.3051985331221712
0.8630621324806337 | [11.99 -1.01] | -0.3653334519728766
0.8044654652194635 | [14.24  0.8 ] | -0.7681466842436425
0.7207426675187845 | [13.61  5.18] | -0.7840492792907681
0.6300122188992088 | [13.19  8.8 ] | -0.6843471058565435
0.5358439468905432 | [12.89 11.95] | -0.5318585848106194
0.4396075888416513 | [12.5  14.79] | -0.35620586185618663
0.3419193406643196 | [11.94 17.25] | -0.17482105131824724
0.24312046353020011 | [11.15 19.3 ] | 0.0059695653222873665
0.14366271141702291 | [10.14 20.96] | 0.18246792424821845
0.04407960560669161 | [ 8.93 22.23] | 0.35122757854110565
-0.05512642656643524 | [ 7.55 23.15] | 0.5091028105491681
-0.15354091591408106 | [ 6.05 23.75] | 0.6534966738821304
-0.25083615671585974 | [ 4.47 24.05] | 0.7823646853830197
-0.3467580403399431 | [ 2.84 24.1 ] | 0.8942960894247185
-0.4411453147927285 | [ 1.2  23.91] | 0.9888942335107577
-0.5339052303083723 | [-0.41 23.52] | 0.8871411883884714
-0.6024001178425531 | [-5.42 18.21] | 0.465870325256774
-0.6219446467640404 | [-10.54  10.32] | -0.1407582584208482
-0.5881839168966914 | [-14.62   1.66] | -0.7074771036044212
-0.5089830476823626 | [-17.77  -6.06] | -0.8328392386311501
-0.4137722328843098 | [-16.33  -8.56] | -0.636837631062773
-0.31905986211743387 | [-15.59 -10.17] | -0.4362249810631868
-0.22266590170134645 | [-15.02 -11.32] | -0.21753802466756386
-0.12392718431806415 | [-14.37 -12.11] | 0.012156438676124717
-0.02286115290954095 | [-13.43 -12.49] | 0.24559385953951515
0.08000638788210862 | [-12.15 -12.48] | 0.476880875707174
0.1840133423615846 | [-10.57 -12.12] | 0.7013086387163894
0.28859717940099733 | [ -8.77 -11.48] | 0.9151870724585551
0.3933235934681952 | [ -6.79 -10.62] | 1.1151882842490841
0.4978337777298205 | [-4.69 -9.59] | 1.2977404321351025
0.6017873069409329 | [-2.48 -8.4 ] | 1.4583621698160936
0.7048292602310219 | [-0.19 -7.1 ] | 1.5191386376590392
0.7975137915582756 | [ 3.   -5.38] | 1.3427499052036118
