2.0, 5.1, 0.2, -3.0, 1.3, 5.4, 6.0, -0.2, 2.3, -2.1, 1.1, -7.9, 1.8, -2.2, -0.4, 2.5, -3.0, 0.0
parameter ends

state | action | reward
[1.49] | 0 | 5.0
1.5675341947391308 | 0 | 5.0
1.5916838304438141 | 0 | 5.0
1.6464428028295504 | 0 | 5.0
1.6865175067621425 | 0 | 5.0
1.8010513620725943 | 0 | 5.0
1.831501382340909 | 0 | 5.0
1.8780254825149587 | 0 | 5.0
1.9503148817349765 | 0 | 5.0
1.9750968498562664 | 0 | 5.0
2.0389553340636306 | 0 | 5.0
2.084331775947022 | 0 | 5.0
2.075724049609225 | 0 | 5.0
2.1960996387903617 | 0 | 5.0
2.1992711346882965 | 0 | 5.0
2.2435506242418097 | 2 | -0.5
2.2458801670000335 | 0 | 5.0
2.1845848446552028 | 0 | 5.0
2.188035364678699 | 0 | 5.0
2.2154748460767624 | 0 | 5.0
2.2306261499204467 | 0 | 5.0
2.1976959773530123 | 0 | 5.0
2.221828282939685 | 2 | -0.5
2.2340029124109817 | 0 | 5.0
2.2020221929235877 | 1 | -0.5
2.2210689735836557 | 2 | -0.5
2.24338811781154 | 1 | -0.5
2.2419318389235414 | 2 | -0.5
2.2170751368132877 | 1 | -0.5
2.2506324546211585 | 1 | -0.5
2.266603700238849 | 2 | -0.5
2.2468041147070545 | 1 | -0.5
2.2839810288519526 | 2 | -0.5
2.248578789604382 | 1 | -0.5
2.3068465038381722 | 1 | -0.5
2.474174627145153 | 2 | -0.5
2.312808593650753 | 1 | -0.5
2.515850715588474 | 1 | -0.5
2.8202037702829053 | 0 | 5.0
2.9102099961332333 | 0 | 5.0
3.081464039257634 | 1 | -0.5
3.7101379769177143 | 0 | 5.0
3.8306271884777305 | 1 | -0.5
3.2781443051631203 | 0 | -200.0
Total reward: -84.0
2.0, 5.1, 0.2, -3.0, 1.3, 5.4, 6.0, -0.2, 2.3, -2.1, 1.1, -7.9, 1.8, -2.2, -0.4, 2.5, -3.0, 0.0
parameter ends

state | action | reward
[1.56] | 0 | 5.0
1.5329938909664829 | 0 | 5.0
1.443109637213376 | 0 | 5.0
1.413056146650192 | 0 | 5.0
1.3187556961040865 | 0 | 5.0
1.2911382352588099 | 0 | 5.0
1.2376662792544615 | 0 | 5.0
1.1758214621342147 | 0 | -200.0
Total reward: -165.0
2.0, 5.1, 0.2, -3.0, 1.3, 5.4, 6.0, -0.2, 2.3, -2.1, 1.1, -7.9, 1.8, -2.2, -0.4, 2.5, -3.0, 0.0
parameter ends

state | action | reward
[1.71] | 0 | 5.0
1.567733821018858 | 0 | 5.0
1.4827362285102597 | 0 | 5.0
1.3748044555247778 | 0 | 5.0
1.26454257419189 | 0 | 5.0
1.1902654922272047 | 0 | 5.0
1.0615426788265425 | 1 | -0.5
0.9547660138863375 | 0 | 5.0
0.9123704294702549 | 0 | 5.0
0.8889915640082453 | 0 | 5.0
0.7782487649922611 | 0 | 5.0
0.7278160915795677 | 0 | 5.0
0.6992028936107862 | 0 | 5.0
0.6545694716041288 | 0 | 5.0
0.5672955617088744 | 0 | 5.0
0.5375055140170324 | 0 | 5.0
0.5047106210000435 | 0 | 5.0
0.4637409139801308 | 0 | 5.0
0.41353134359798743 | 0 | -200.0
Total reward: -115.5
2.0, 5.1, 0.2, -3.0, 1.3, 5.4, 6.0, -0.2, 2.3, -2.1, 1.1, -7.9, 1.8, -2.2, -0.4, 2.5, -3.0, 0.0
parameter ends

state | action | reward
[1.52] | 0 | 5.0
1.5329791846005236 | 0 | 5.0
1.4542961957250646 | 0 | 5.0
1.4296115921840638 | 0 | 5.0
1.4033793026593588 | 0 | 5.0
1.3694686859618335 | 0 | 5.0
1.3375909560260013 | 0 | 5.0
1.3460345376675011 | 0 | 5.0
1.296575974358841 | 0 | 5.0
1.2980141878736573 | 0 | 5.0
1.24398416198663 | 0 | 5.0
1.1742402546194937 | 0 | 5.0
1.2003824171471995 | 0 | 5.0
1.118451210843231 | 0 | 5.0
1.081308184486329 | 0 | 5.0
1.010360269953121 | 0 | -200.0
Total reward: -125.0
2.0, 5.1, 0.2, -3.0, 1.3, 5.4, 6.0, -0.2, 2.3, -2.1, 1.1, -7.9, 1.8, -2.2, -0.4, 2.5, -3.0, 0.0
parameter ends

state | action | reward
[1.55] | 0 | 5.0
1.581806279291223 | 0 | 5.0
1.616429570063986 | 0 | 5.0
1.6952933748637022 | 0 | 5.0
1.717426088413546 | 0 | 5.0
1.6785333595455245 | 0 | 5.0
1.8004647870866843 | 0 | 5.0
1.7678595446808156 | 0 | 5.0
1.8704411154013396 | 0 | 5.0
