3.0, 0.0, 1.0, -2.0, 6.0, 4.0, 6.0, -1.0, -3.0, -2.0, 6.0, -3.0, 0.5, 1.5, -0.5, -3.0, 1.0, 1.0
parameter ends

state | action | reward
[4.95] | 1 | -0.5
4.316746000771992 | 1 | -0.5
3.9240657774724457 | 1 | -0.5
3.8091157886220692 | 1 | -0.5
3.775696796689948 | 1 | -0.5
3.8563151211854083 | 1 | -0.5
2.4378526185128537 | 1 | -0.5
1.7895323223586097 | 1 | -0.5
1.5607173428728822 | 1 | -0.5
1.366286821445485 | 1 | -0.5
1.233913609100877 | 1 | -0.5
1.1653759738598457 | 0 | 5.0
1.1418891201388022 | 0 | 5.0
1.178553264879582 | 0 | 5.0
1.1580335210108392 | 0 | 5.0
1.1579007619531636 | 0 | 5.0
1.137673491201122 | 0 | 5.0
1.09219189391003 | 0 | 5.0
1.0744176927585216 | 0 | 5.0
1.0442395711655328 | 0 | 5.0
1.017980229161532 | 0 | 5.0
0.9654594564754247 | 1 | -0.5
0.9569019083111617 | 0 | 5.0
1.0173628096298395 | 0 | 5.0
1.0211776007995859 | 1 | -0.5
1.0877474086499437 | 1 | -0.5
1.1165446796907341 | 1 | -0.5
1.3555883837151752 | 1 | -0.5
1.7002514521661098 | 1 | -0.5
2.237337870195499 | 1 | -0.5
3.5267879279598966 | 1 | -0.5
4.826253564539398 | 1 | -0.5
4.811041302583335 | 1 | -0.5
5.017514979669208 | 1 | -0.5
5.447169233686363 | 1 | -0.5
6.3367948492243436 | 1 | -0.5
2.0605614414388795 | 1 | -0.5
1.8088056152215162 | 1 | -0.5
1.6933407716664064 | 0 | 5.0
1.62718612971346 | 0 | 5.0
1.5346793817080473 | 0 | 5.0
1.497246074496888 | 0 | 5.0
1.4394877647472668 | 0 | 5.0
1.3860458197849528 | 0 | 5.0
1.340383289432921 | 1 | -0.5
1.297479403834328 | 0 | 5.0
1.28730204582614 | 0 | 5.0
1.28961693787008 | 1 | -0.5
1.3130894837537472 | 1 | -0.5
1.305175471573653 | 1 | -0.5
1.4343452176066467 | 1 | -0.5
1.7175875640094995 | 1 | -0.5
2.065739716514123 | 1 | -0.5
5.512973572477139 | 1 | -0.5
4.976703715368332 | 1 | -0.5
4.731420647299014 | 1 | -0.5
4.728345073604292 | 1 | -0.5
4.9264333945556755 | 1 | -0.5
2.8978092113797893 | 1 | -0.5
2.031908548742591 | 1 | -0.5
1.6669834978132152 | 1 | -0.5
1.4457683082411432 | 1 | -0.5
1.3212230452777833 | 0 | 5.0
1.310203810117479 | 1 | -0.5
1.230185495118597 | 0 | 5.0
