-3.1, 0.9, -1.2, 0.3, -2.8, 0.4, -0.7, 3.8, -4.3, 0.3, 5.2, -3.8, -0.5, -4.4, 1.1, -5.6, 1.2, 2.0, -1.3, 1.8, 1.1, 1.7
parameter ends

state | action | reward
[1.] | [-3.01  4.25] | -27.491739923803795
0.9996755838209388 | [ 3.41 -0.4 ] | -12.130573195779988
0.9999125792758313 | [-0.35 -8.72] | -76.57034798674474
0.9996731988901056 | [-4.03 19.8 ] | -408.5652568392892
0.995851023886279 | [ 2.54 14.7 ] | -222.82788660727692
0.9879877077893167 | [  4.98 -24.79] | -639.774530505273
0.9903826462151376 | [ -1.61 -19.1 ] | -367.9575838548397
0.9924447594942233 | [-4.06 20.96] | -456.25351263977694
0.9826345749087736 | [ 2.53 15.83] | -257.43592751247706
0.9692153974758598 | [  5.  -23.7] | -587.2013312715445
0.9735375759596987 | [ -1.57 -18.06] | -328.9807147560736
0.977411874208532 | [-4.03 21.99] | -500.09547812049874
0.9624791808896085 | [ 2.57 16.84] | -290.4123803130296
0.944345829259779 | [  5.07 -22.75] | -543.6252952821476
0.9507109991677145 | [ -1.49 -17.15] | -296.7176988846863
0.9565158896444482 | [-3.95 22.88] | -539.5849483737574
0.9372309846179565 | [ 2.66 17.71] | -321.0681224192094
0.9151251631890479 | [  5.18 -21.92] | -507.8527085529082
0.923581921984705 | [ -1.37 -16.37] | -270.1864978875718
0.9313712467175671 | [-3.84 23.65] | -574.5492650143493
0.9084102349395953 | [ 2.78 18.46] | -349.00857740128475
0.8829773440573225 | [  5.32 -21.22] | -478.72224469311675
0.8935224731777835 | [ -1.23 -15.7 ] | -248.47540602039217
0.9033000108021619 | [-3.7  24.31] | -605.0635819271963
0.8772499077238521 | [ 2.92 19.11] | -374.0721741729162
0.8490459521025394 | [  5.47 -20.61] | -455.16824334700516
0.8616375435554504 | [ -1.07 -15.14] | -230.7760583002253
0.8733694446067455 | [-3.55 24.87] | -631.3713182819581
0.8447355207997723 | [ 3.07 19.66] | -396.26825045717834
0.8142356297167683 | [  5.63 -20.1 ] | -436.2483549994328
0.828803978133579 | [ -0.9  -14.67] | -216.3924701122328
0.8445009188007351 | [-3.6  23.65] | -572.6641858306308
0.8182890564393871 | [ 2.99 18.48] | -350.7889513507858
0.7909738295152703 | [  5.53 -21.28] | -483.7358611251415
0.811326453931801 | [ -1.03 -15.84] | -252.3001815341718
0.8302302336469851 | [-3.55 24.21] | -598.932894562952
0.8033092452389367 | [ 3.04 19.03] | -371.7821053100513
0.7753747794204551 | [  5.58 -20.76] | -462.66994570493983
0.7967068310371811 | [ -0.97 -15.36] | -237.18208127398785
0.8172679725837425 | [-3.56 24.15] | -596.0008372192023
0.7912679842574043 | [ 3.01 18.98] | -369.7059591576117
0.7644685314203775 | [  5.56 -20.83] | -465.31298977470675
0.7879918700618337 | [ -1.   -15.45] | -239.99034183186
0.8098409308205368 | [-3.53 24.61] | -618.4047157465459
0.7835501521239243 | [ 3.04 19.44] | -387.5670566008083
0.7565000265565689 | [  5.59 -20.4 ] | -447.83463530872876
0.7805314616477808 | [ -0.97 -15.05] | -227.6832304620954
0.8035920133712463 | [-3.57 24.48] | -612.3785976405863
0.7785829983930631 | [ 2.99 19.33] | -382.8036702562428
0.7529675050134994 | [  5.53 -20.53] | -452.5354466132059
[1.] | [-2.36  3.14] | -15.677796002614905
0.9985935812211764 | [ 4.07 -1.51] | -19.0552565760613
0.9958058090458766 | [-2.29  3.48] | -17.59736076847478
0.9916009670273872 | [ 4.15 -1.18] | -18.847113210800124
0.9861278568840478 | [-2.2   3.79] | -19.483433758539302
0.9793953822283404 | [ 4.25 -0.88] | -19.063286573047964
0.9715854699311938 | [-1.55  1.33] | -4.4313520727028415
0.9626628499466764 | [ 4.89 -3.26] | -34.76879045783624
0.9528414308841482 | [-1.46  1.78] | -5.542547641753724
0.942043859228598 | [ 4.99 -2.83] | -33.154063275088134
